KPI_ID,KPI_NAME,VALUE,PERIOD_START,PERIOD_END,REGION
MHS132,RTT Performance Percentage,297,01/01/2026,31/03/2026,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,28,01/01/2026,31/03/2026,MERSEY CARE NHS FOUNDATION TRUST
MHS126,People Waiting,136,01/01/2026,31/03/2026,MERSEY CARE NHS FOUNDATION TRUST
MHS131,People Treated,5,01/01/2026,31/03/2026,MERSEY CARE NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,24,01/01/2026,31/03/2026,MERSEY CARE NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,55,01/01/2026,31/03/2026,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST
MHS126,People Waiting,230,01/01/2026,31/03/2026,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST
MHS131,People Treated,13,01/01/2026,31/03/2026,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,265,01/01/2026,31/03/2026,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST
MHS131,People Treated,*,01/01/2026,31/03/2026,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST
MHS125,People Entering RTT Pathway,54,01/01/2026,31/03/2026,EAST LONDON NHS FOUNDATION TRUST
MHS126,People Waiting,226,01/01/2026,31/03/2026,EAST LONDON NHS FOUNDATION TRUST
MHS131,People Treated,20,01/01/2026,31/03/2026,EAST LONDON NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,542,01/01/2026,31/03/2026,EAST LONDON NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,28,01/01/2026,31/03/2026,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
MHS126,People Waiting,163,01/01/2026,31/03/2026,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
MHS131,People Treated,9,01/01/2026,31/03/2026,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,46,01/01/2026,31/03/2026,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,49,01/01/2026,31/03/2026,DEVON PARTNERSHIP NHS TRUST
MHS126,People Waiting,174,01/01/2026,31/03/2026,DEVON PARTNERSHIP NHS TRUST
MHS131,People Treated,35,01/01/2026,31/03/2026,DEVON PARTNERSHIP NHS TRUST
MHS132,RTT Performance Percentage,159,01/01/2026,31/03/2026,DEVON PARTNERSHIP NHS TRUST
MHS125,People Entering RTT Pathway,46,01/01/2026,31/03/2026,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
MHS126,People Waiting,166,01/01/2026,31/03/2026,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
MHS131,People Treated,33,01/01/2026,31/03/2026,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,902,01/01/2026,31/03/2026,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST
MHS131,People Treated,*,01/01/2026,31/03/2026,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST
MHS125,People Entering RTT Pathway,60,01/01/2026,31/03/2026,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST
MHS126,People Waiting,217,01/01/2026,31/03/2026,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST
MHS131,People Treated,8,01/01/2026,31/03/2026,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,165,01/01/2026,31/03/2026,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,20,01/01/2026,31/03/2026,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST"
MHS126,People Waiting,87,01/01/2026,31/03/2026,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST"
MHS131,People Treated,2,01/01/2026,31/03/2026,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST"
MHS132,RTT Performance Percentage,88,01/01/2026,31/03/2026,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST"
MHS125,People Entering RTT Pathway,54,01/01/2026,31/03/2026,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST"
MHS126,People Waiting,152,01/01/2026,31/03/2026,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST"
MHS131,People Treated,30,01/01/2026,31/03/2026,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST"
MHS132,RTT Performance Percentage,931,01/01/2026,31/03/2026,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST"
MHS125,People Entering RTT Pathway,36,01/01/2026,31/03/2026,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST
MHS126,People Waiting,168,01/01/2026,31/03/2026,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST
MHS131,People Treated,16,01/01/2026,31/03/2026,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,129,01/01/2026,31/03/2026,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,27,01/01/2026,31/03/2026,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST
MHS126,People Waiting,175,01/01/2026,31/03/2026,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST
MHS131,People Treated,5,01/01/2026,31/03/2026,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,599,01/01/2026,31/03/2026,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,21,01/01/2026,31/03/2026,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST
MHS126,People Waiting,130,01/01/2026,31/03/2026,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST
MHS131,People Treated,7,01/01/2026,31/03/2026,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,170,01/01/2026,31/03/2026,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,404,01/01/2026,31/03/2026,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
MHS126,People Waiting,1376,01/01/2026,31/03/2026,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
MHS131,People Treated,14,01/01/2026,31/03/2026,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,54,01/01/2026,31/03/2026,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,42,01/01/2026,31/03/2026,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST
MHS126,People Waiting,242,01/01/2026,31/03/2026,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST
MHS131,People Treated,34,01/01/2026,31/03/2026,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,215,01/01/2026,31/03/2026,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,48,01/01/2026,31/03/2026,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST
MHS126,People Waiting,209,01/01/2026,31/03/2026,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST
MHS131,People Treated,3,01/01/2026,31/03/2026,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,84,01/01/2026,31/03/2026,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,49,01/01/2026,31/03/2026,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST
MHS126,People Waiting,185,01/01/2026,31/03/2026,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST
MHS131,People Treated,0,01/01/2026,31/03/2026,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,17,01/01/2026,31/03/2026,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,58,01/01/2026,31/03/2026,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST
MHS126,People Waiting,146,01/01/2026,31/03/2026,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST
MHS131,People Treated,17,01/01/2026,31/03/2026,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,78,01/01/2026,31/03/2026,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,49,01/01/2026,31/03/2026,KENT AND MEDWAY MENTAL HEALTH NHS TRUST
MHS126,People Waiting,152,01/01/2026,31/03/2026,KENT AND MEDWAY MENTAL HEALTH NHS TRUST
MHS131,People Treated,1,01/01/2026,31/03/2026,KENT AND MEDWAY MENTAL HEALTH NHS TRUST
MHS132,RTT Performance Percentage,28,01/01/2026,31/03/2026,KENT AND MEDWAY MENTAL HEALTH NHS TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST
MHS131,People Treated,68,01/01/2026,31/03/2026,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,201,01/01/2026,31/03/2026,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,EAST OF ENGLAND COMMUNITY HEALTH AND CARE NHS TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,EAST OF ENGLAND COMMUNITY HEALTH AND CARE NHS TRUST
MHS131,People Treated,1066,01/01/2026,31/03/2026,EAST OF ENGLAND COMMUNITY HEALTH AND CARE NHS TRUST
MHS132,RTT Performance Percentage,1272,01/01/2026,31/03/2026,EAST OF ENGLAND COMMUNITY HEALTH AND CARE NHS TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,HERTFORDSHIRE COMMUNITY NHS TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,HERTFORDSHIRE COMMUNITY NHS TRUST
MHS131,People Treated,75,01/01/2026,31/03/2026,HERTFORDSHIRE COMMUNITY NHS TRUST
MHS132,RTT Performance Percentage,384,01/01/2026,31/03/2026,HERTFORDSHIRE COMMUNITY NHS TRUST
MHS125,People Entering RTT Pathway,50,01/01/2026,31/03/2026,LEEDS COMMUNITY HEALTHCARE NHS TRUST
MHS126,People Waiting,115,01/01/2026,31/03/2026,LEEDS COMMUNITY HEALTHCARE NHS TRUST
MHS131,People Treated,23,01/01/2026,31/03/2026,LEEDS COMMUNITY HEALTHCARE NHS TRUST
MHS132,RTT Performance Percentage,177,01/01/2026,31/03/2026,LEEDS COMMUNITY HEALTHCARE NHS TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST
MHS131,People Treated,*,01/01/2026,31/03/2026,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,128,01/01/2026,31/03/2026,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST
MHS126,People Waiting,440,01/01/2026,31/03/2026,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST
MHS131,People Treated,45,01/01/2026,31/03/2026,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST
MHS132,RTT Performance Percentage,624,01/01/2026,31/03/2026,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST
MHS131,People Treated,34,01/01/2026,31/03/2026,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST
MHS132,RTT Performance Percentage,111,01/01/2026,31/03/2026,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST
MHS131,People Treated,130,01/01/2026,31/03/2026,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,253,01/01/2026,31/03/2026,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BARNARDOS BROOKLANDS
MHS126,People Waiting,*,01/01/2026,31/03/2026,BARNARDOS BROOKLANDS
MHS131,People Treated,*,01/01/2026,31/03/2026,BARNARDOS BROOKLANDS
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BARNARDOS BROOKLANDS
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,MENTAL HEALTH AND WELL BEING SERVICES LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,MENTAL HEALTH AND WELL BEING SERVICES LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,MENTAL HEALTH AND WELL BEING SERVICES LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,MENTAL HEALTH AND WELL BEING SERVICES LTD
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,NILAARI AGENCY
MHS126,People Waiting,*,01/01/2026,31/03/2026,NILAARI AGENCY
MHS131,People Treated,*,01/01/2026,31/03/2026,NILAARI AGENCY
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,NILAARI AGENCY
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,OLDBURY BIRMINGHAM
MHS126,People Waiting,*,01/01/2026,31/03/2026,OLDBURY BIRMINGHAM
MHS131,People Treated,*,01/01/2026,31/03/2026,OLDBURY BIRMINGHAM
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,OLDBURY BIRMINGHAM
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,JIGSAW4U
MHS126,People Waiting,*,01/01/2026,31/03/2026,JIGSAW4U
MHS131,People Treated,*,01/01/2026,31/03/2026,JIGSAW4U
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,JIGSAW4U
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,"HOME-START TRAFFORD, SALFORD AND WIGAN"
MHS126,People Waiting,*,01/01/2026,31/03/2026,"HOME-START TRAFFORD, SALFORD AND WIGAN"
MHS131,People Treated,*,01/01/2026,31/03/2026,"HOME-START TRAFFORD, SALFORD AND WIGAN"
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,"HOME-START TRAFFORD, SALFORD AND WIGAN"
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,COMPANEROS
MHS126,People Waiting,*,01/01/2026,31/03/2026,COMPANEROS
MHS131,People Treated,*,01/01/2026,31/03/2026,COMPANEROS
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,COMPANEROS
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,GROUNDWORK LONDON
MHS126,People Waiting,*,01/01/2026,31/03/2026,GROUNDWORK LONDON
MHS131,People Treated,37,01/01/2026,31/03/2026,GROUNDWORK LONDON
MHS132,RTT Performance Percentage,83,01/01/2026,31/03/2026,GROUNDWORK LONDON
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,WEST SUSSEX MHSTS
MHS126,People Waiting,*,01/01/2026,31/03/2026,WEST SUSSEX MHSTS
MHS131,People Treated,228,01/01/2026,31/03/2026,WEST SUSSEX MHSTS
MHS132,RTT Performance Percentage,312,01/01/2026,31/03/2026,WEST SUSSEX MHSTS
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,THE ANDY RESEARCH CLINIC IN OXFORD
MHS126,People Waiting,*,01/01/2026,31/03/2026,THE ANDY RESEARCH CLINIC IN OXFORD
MHS131,People Treated,324,01/01/2026,31/03/2026,THE ANDY RESEARCH CLINIC IN OXFORD
MHS132,RTT Performance Percentage,400,01/01/2026,31/03/2026,THE ANDY RESEARCH CLINIC IN OXFORD
MHS125,People Entering RTT Pathway,71,01/01/2026,31/03/2026,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST
MHS126,People Waiting,242,01/01/2026,31/03/2026,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST
MHS131,People Treated,24,01/01/2026,31/03/2026,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,629,01/01/2026,31/03/2026,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,91,01/01/2026,31/03/2026,SHEFFIELD HEALTH PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
MHS126,People Waiting,242,01/01/2026,31/03/2026,SHEFFIELD HEALTH PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
MHS131,People Treated,1,01/01/2026,31/03/2026,SHEFFIELD HEALTH PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,497,01/01/2026,31/03/2026,SHEFFIELD HEALTH PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,27,01/01/2026,31/03/2026,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST
MHS126,People Waiting,107,01/01/2026,31/03/2026,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST
MHS131,People Treated,33,01/01/2026,31/03/2026,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,168,01/01/2026,31/03/2026,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,HOME-START MANCHESTER
MHS126,People Waiting,*,01/01/2026,31/03/2026,HOME-START MANCHESTER
MHS131,People Treated,*,01/01/2026,31/03/2026,HOME-START MANCHESTER
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,HOME-START MANCHESTER
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ATROM MINDCARE LIMITED
MHS126,People Waiting,*,01/01/2026,31/03/2026,ATROM MINDCARE LIMITED
MHS131,People Treated,*,01/01/2026,31/03/2026,ATROM MINDCARE LIMITED
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ATROM MINDCARE LIMITED
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,MEDWAY SMALL STEPS
MHS126,People Waiting,*,01/01/2026,31/03/2026,MEDWAY SMALL STEPS
MHS131,People Treated,*,01/01/2026,31/03/2026,MEDWAY SMALL STEPS
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,MEDWAY SMALL STEPS
MHS125,People Entering RTT Pathway,161,01/01/2026,31/03/2026,DEVON MIND
MHS126,People Waiting,261,01/01/2026,31/03/2026,DEVON MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,DEVON MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,DEVON MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,HELP FOR PSYCHOLOGY
MHS126,People Waiting,*,01/01/2026,31/03/2026,HELP FOR PSYCHOLOGY
MHS131,People Treated,*,01/01/2026,31/03/2026,HELP FOR PSYCHOLOGY
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,HELP FOR PSYCHOLOGY
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,LANCASHIRE AND SOUTH CUMBRIA THRIVE
MHS126,People Waiting,*,01/01/2026,31/03/2026,LANCASHIRE AND SOUTH CUMBRIA THRIVE
MHS131,People Treated,41,01/01/2026,31/03/2026,LANCASHIRE AND SOUTH CUMBRIA THRIVE
MHS132,RTT Performance Percentage,207,01/01/2026,31/03/2026,LANCASHIRE AND SOUTH CUMBRIA THRIVE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BARNARDO'S SOMERSET PHOENIX PROJECT
MHS126,People Waiting,*,01/01/2026,31/03/2026,BARNARDO'S SOMERSET PHOENIX PROJECT
MHS131,People Treated,37,01/01/2026,31/03/2026,BARNARDO'S SOMERSET PHOENIX PROJECT
MHS132,RTT Performance Percentage,307,01/01/2026,31/03/2026,BARNARDO'S SOMERSET PHOENIX PROJECT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,THE RECOVERY COLLEGE COLLECTIVE
MHS126,People Waiting,*,01/01/2026,31/03/2026,THE RECOVERY COLLEGE COLLECTIVE
MHS131,People Treated,*,01/01/2026,31/03/2026,THE RECOVERY COLLEGE COLLECTIVE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,THE RECOVERY COLLEGE COLLECTIVE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,WAYTHROUGH (ESCC)
MHS126,People Waiting,*,01/01/2026,31/03/2026,WAYTHROUGH (ESCC)
MHS131,People Treated,*,01/01/2026,31/03/2026,WAYTHROUGH (ESCC)
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,WAYTHROUGH (ESCC)
MHS125,People Entering RTT Pathway,21,01/01/2026,31/03/2026,HOPE VILLAGE
MHS126,People Waiting,119,01/01/2026,31/03/2026,HOPE VILLAGE
MHS131,People Treated,*,01/01/2026,31/03/2026,HOPE VILLAGE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,HOPE VILLAGE
MHS125,People Entering RTT Pathway,36,01/01/2026,31/03/2026,KEIGHLEY HEALTHY LIVING
MHS126,People Waiting,113,01/01/2026,31/03/2026,KEIGHLEY HEALTHY LIVING
MHS131,People Treated,*,01/01/2026,31/03/2026,KEIGHLEY HEALTHY LIVING
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,KEIGHLEY HEALTHY LIVING
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ALZHEIMER'S SOCIETY NOTTINGHAM AND NOTTINGHAMSHIRE
MHS126,People Waiting,*,01/01/2026,31/03/2026,ALZHEIMER'S SOCIETY NOTTINGHAM AND NOTTINGHAMSHIRE
MHS131,People Treated,*,01/01/2026,31/03/2026,ALZHEIMER'S SOCIETY NOTTINGHAM AND NOTTINGHAMSHIRE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ALZHEIMER'S SOCIETY NOTTINGHAM AND NOTTINGHAMSHIRE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,NORTH LINCOLNSHIRE MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,NORTH LINCOLNSHIRE MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,NORTH LINCOLNSHIRE MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,NORTH LINCOLNSHIRE MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,YOUR PATIENT CHOICE LIMITED
MHS126,People Waiting,*,01/01/2026,31/03/2026,YOUR PATIENT CHOICE LIMITED
MHS131,People Treated,*,01/01/2026,31/03/2026,YOUR PATIENT CHOICE LIMITED
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,YOUR PATIENT CHOICE LIMITED
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,AGE CONCERN TYNESIDE SOUTH
MHS126,People Waiting,*,01/01/2026,31/03/2026,AGE CONCERN TYNESIDE SOUTH
MHS131,People Treated,*,01/01/2026,31/03/2026,AGE CONCERN TYNESIDE SOUTH
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,AGE CONCERN TYNESIDE SOUTH
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,PURE INSIGHT 1628
MHS126,People Waiting,*,01/01/2026,31/03/2026,PURE INSIGHT 1628
MHS131,People Treated,*,01/01/2026,31/03/2026,PURE INSIGHT 1628
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,PURE INSIGHT 1628
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,NOWS THE TIME FOR CHANGE
MHS126,People Waiting,*,01/01/2026,31/03/2026,NOWS THE TIME FOR CHANGE
MHS131,People Treated,*,01/01/2026,31/03/2026,NOWS THE TIME FOR CHANGE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,NOWS THE TIME FOR CHANGE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,S62 COMMUNITY TOGETHER ROTHERHAM CIC
MHS126,People Waiting,*,01/01/2026,31/03/2026,S62 COMMUNITY TOGETHER ROTHERHAM CIC
MHS131,People Treated,*,01/01/2026,31/03/2026,S62 COMMUNITY TOGETHER ROTHERHAM CIC
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,S62 COMMUNITY TOGETHER ROTHERHAM CIC
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,NEURODIVERSITY ASSESSMENT LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,NEURODIVERSITY ASSESSMENT LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,NEURODIVERSITY ASSESSMENT LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,NEURODIVERSITY ASSESSMENT LTD
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BARNARDO'S MHST NORTH
MHS126,People Waiting,*,01/01/2026,31/03/2026,BARNARDO'S MHST NORTH
MHS131,People Treated,31,01/01/2026,31/03/2026,BARNARDO'S MHST NORTH
MHS132,RTT Performance Percentage,98,01/01/2026,31/03/2026,BARNARDO'S MHST NORTH
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,CHANGES BRISTOL LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,CHANGES BRISTOL LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,CHANGES BRISTOL LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,CHANGES BRISTOL LTD
