KPI_CATEGORY,KPI_ID,KPI_NAME,VALUE,PERIOD_START,PERIOD_END,REGION
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NORTH TYNESIDE COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ROTHERHAM METROPOLITAN BOROUGH COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ROTHERHAM METROPOLITAN BOROUGH COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SHROPSHIRE COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SHROPSHIRE COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,LINCOLNSHIRE COUNTY COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,LINCOLNSHIRE COUNTY COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NOTTINGHAMSHIRE COUNTY COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NOTTINGHAMSHIRE COUNTY COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NOTTINGHAM CITY COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NOTTINGHAM CITY COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SUFFOLK COUNTY COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SUFFOLK COUNTY COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,LONDON BOROUGH OF EALING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,LONDON BOROUGH OF EALING
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SURREY COUNTY COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SURREY COUNTY COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WEST SUSSEX COUNTY COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WEST SUSSEX COUNTY COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,EAST SUSSEX COUNTY COUNCIL
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,EAST SUSSEX COUNTY COUNCIL
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,EAST SUSSEX SPOA
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,EAST SUSSEX SPOA
Beds,MHS24,Bed days in RP,5615,01/03/2026,31/03/2026,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,5445,01/03/2026,31/03/2026,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,210,01/03/2026,31/03/2026,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,210,01/03/2026,31/03/2026,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,5570,01/03/2026,31/03/2026,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,5325,01/03/2026,31/03/2026,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,9850,01/03/2026,31/03/2026,OXLEAS NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,9835,01/03/2026,31/03/2026,OXLEAS NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,575,01/03/2026,31/03/2026,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,575,01/03/2026,31/03/2026,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HOMERTON HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HOMERTON HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,9630,01/03/2026,31/03/2026,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST
Beds,MHS25,Bed days less leave in RP,9375,01/03/2026,31/03/2026,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST
Beds,MHS24,Bed days in RP,465,01/03/2026,31/03/2026,GATESHEAD HEALTH NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,465,01/03/2026,31/03/2026,GATESHEAD HEALTH NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,8640,01/03/2026,31/03/2026,MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,8445,01/03/2026,31/03/2026,MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SEVERN FIELDS HEALTH VILLAGE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SEVERN FIELDS HEALTH VILLAGE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST"
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST"
Beds,MHS24,Bed days in RP,5970,01/03/2026,31/03/2026,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,5765,01/03/2026,31/03/2026,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,13865,01/03/2026,31/03/2026,PENNINE CARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,13805,01/03/2026,31/03/2026,PENNINE CARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ASHTON OLD BATHS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ASHTON OLD BATHS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ARUNDEL HOUSE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ARUNDEL HOUSE
Beds,MHS24,Bed days in RP,8885,01/03/2026,31/03/2026,LEICESTERSHIRE PARTNERSHIP NHS TRUST
Beds,MHS25,Bed days less leave in RP,8515,01/03/2026,31/03/2026,LEICESTERSHIRE PARTNERSHIP NHS TRUST
Beds,MHS24,Bed days in RP,45,01/03/2026,31/03/2026,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,45,01/03/2026,31/03/2026,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,4800,01/03/2026,31/03/2026,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,4595,01/03/2026,31/03/2026,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,16920,01/03/2026,31/03/2026,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,16705,01/03/2026,31/03/2026,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,21910,01/03/2026,31/03/2026,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,21540,01/03/2026,31/03/2026,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,4450,01/03/2026,31/03/2026,HUMBER TEACHING NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,4270,01/03/2026,31/03/2026,HUMBER TEACHING NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ST ANDREWS PLACE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ST ANDREWS PLACE
Beds,MHS24,Bed days in RP,14155,01/03/2026,31/03/2026,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST
Beds,MHS25,Bed days less leave in RP,13860,01/03/2026,31/03/2026,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST
Beds,MHS24,Bed days in RP,15980,01/03/2026,31/03/2026,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,15400,01/03/2026,31/03/2026,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,24795,01/03/2026,31/03/2026,MERSEY CARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,24580,01/03/2026,31/03/2026,MERSEY CARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,21705,01/03/2026,31/03/2026,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,21665,01/03/2026,31/03/2026,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST
Beds,MHS24,Bed days in RP,25245,01/03/2026,31/03/2026,EAST LONDON NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,23280,01/03/2026,31/03/2026,EAST LONDON NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,10045,01/03/2026,31/03/2026,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,9915,01/03/2026,31/03/2026,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,7805,01/03/2026,31/03/2026,DEVON PARTNERSHIP NHS TRUST
Beds,MHS25,Bed days less leave in RP,7725,01/03/2026,31/03/2026,DEVON PARTNERSHIP NHS TRUST
Beds,MHS24,Bed days in RP,3935,01/03/2026,31/03/2026,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,3785,01/03/2026,31/03/2026,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST
Beds,MHS24,Bed days in RP,18320,01/03/2026,31/03/2026,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST"
Beds,MHS25,Bed days less leave in RP,17925,01/03/2026,31/03/2026,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST"
Beds,MHS24,Bed days in RP,18890,01/03/2026,31/03/2026,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST"
Beds,MHS25,Bed days less leave in RP,17660,01/03/2026,31/03/2026,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST"
Beds,MHS24,Bed days in RP,7720,01/03/2026,31/03/2026,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,7560,01/03/2026,31/03/2026,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,5075,01/03/2026,31/03/2026,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,4800,01/03/2026,31/03/2026,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,14945,01/03/2026,31/03/2026,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,14945,01/03/2026,31/03/2026,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,8050,01/03/2026,31/03/2026,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,7530,01/03/2026,31/03/2026,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,19835,01/03/2026,31/03/2026,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,19115,01/03/2026,31/03/2026,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,21205,01/03/2026,31/03/2026,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,21045,01/03/2026,31/03/2026,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,5110,01/03/2026,31/03/2026,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,5030,01/03/2026,31/03/2026,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,13110,01/03/2026,31/03/2026,KENT AND MEDWAY MENTAL HEALTH NHS TRUST
Beds,MHS25,Bed days less leave in RP,12885,01/03/2026,31/03/2026,KENT AND MEDWAY MENTAL HEALTH NHS TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,EAST OF ENGLAND COMMUNITY HEALTH AND CARE NHS TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,EAST OF ENGLAND COMMUNITY HEALTH AND CARE NHS TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HERTFORDSHIRE COMMUNITY NHS TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HERTFORDSHIRE COMMUNITY NHS TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,LEEDS COMMUNITY HEALTHCARE NHS TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,LEEDS COMMUNITY HEALTHCARE NHS TRUST
Beds,MHS24,Bed days in RP,550,01/03/2026,31/03/2026,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,550,01/03/2026,31/03/2026,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,9140,01/03/2026,31/03/2026,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST
Beds,MHS25,Bed days less leave in RP,9140,01/03/2026,31/03/2026,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BARNARDOS BROOKLANDS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BARNARDOS BROOKLANDS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,MENTAL HEALTH AND WELL BEING SERVICES LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,MENTAL HEALTH AND WELL BEING SERVICES LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NILAARI AGENCY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NILAARI AGENCY
Beds,MHS24,Bed days in RP,405,01/03/2026,31/03/2026,OLDBURY BIRMINGHAM
Beds,MHS25,Bed days less leave in RP,405,01/03/2026,31/03/2026,OLDBURY BIRMINGHAM
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,JIGSAW4U
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,JIGSAW4U
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,"HOME-START TRAFFORD, SALFORD AND WIGAN"
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,"HOME-START TRAFFORD, SALFORD AND WIGAN"
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,COMPANEROS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,COMPANEROS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,GROUNDWORK LONDON
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,GROUNDWORK LONDON
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WEST SUSSEX MHSTS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WEST SUSSEX MHSTS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE ANDY RESEARCH CLINIC IN OXFORD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE ANDY RESEARCH CLINIC IN OXFORD
Beds,MHS24,Bed days in RP,5630,01/03/2026,31/03/2026,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,5630,01/03/2026,31/03/2026,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,4555,01/03/2026,31/03/2026,SHEFFIELD HEALTH PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,4335,01/03/2026,31/03/2026,SHEFFIELD HEALTH PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,8220,01/03/2026,31/03/2026,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS25,Bed days less leave in RP,7815,01/03/2026,31/03/2026,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HOME-START MANCHESTER
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HOME-START MANCHESTER
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ATROM MINDCARE LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ATROM MINDCARE LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,MEDWAY SMALL STEPS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,MEDWAY SMALL STEPS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,DEVON MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,DEVON MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HELP FOR PSYCHOLOGY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HELP FOR PSYCHOLOGY
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,LANCASHIRE AND SOUTH CUMBRIA THRIVE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,LANCASHIRE AND SOUTH CUMBRIA THRIVE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BARNARDO'S SOMERSET PHOENIX PROJECT
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BARNARDO'S SOMERSET PHOENIX PROJECT
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE RECOVERY COLLEGE COLLECTIVE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE RECOVERY COLLEGE COLLECTIVE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WAYTHROUGH (ESCC)
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WAYTHROUGH (ESCC)
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HOPE VILLAGE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HOPE VILLAGE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,KEIGHLEY HEALTHY LIVING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,KEIGHLEY HEALTHY LIVING
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ALZHEIMER'S SOCIETY NOTTINGHAM AND NOTTINGHAMSHIRE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ALZHEIMER'S SOCIETY NOTTINGHAM AND NOTTINGHAMSHIRE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,YOUR PATIENT CHOICE LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,YOUR PATIENT CHOICE LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,AGE CONCERN TYNESIDE SOUTH
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,AGE CONCERN TYNESIDE SOUTH
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,PURE INSIGHT 1628
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,PURE INSIGHT 1628
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NOWS THE TIME FOR CHANGE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NOWS THE TIME FOR CHANGE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,S62 COMMUNITY TOGETHER ROTHERHAM CIC
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,S62 COMMUNITY TOGETHER ROTHERHAM CIC
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NEURODIVERSITY ASSESSMENT LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NEURODIVERSITY ASSESSMENT LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BARNARDO'S MHST NORTH
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BARNARDO'S MHST NORTH
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CHANGES BRISTOL LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CHANGES BRISTOL LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CHANGING LIVES THROUGH CHANGING MINDS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CHANGING LIVES THROUGH CHANGING MINDS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,RTN MEDICAL ADHD - DEVON ICB
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,RTN MEDICAL ADHD - DEVON ICB
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CYGNUS SUPPORT LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CYGNUS SUPPORT LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE CENTRE FOR ADHD RESEARCH AND EXCELLENCE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE CENTRE FOR ADHD RESEARCH AND EXCELLENCE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WARRINGTON AND HALTON SUPPORT HUB
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WARRINGTON AND HALTON SUPPORT HUB
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE HARBOUR
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE HARBOUR
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SPIDER PROJECT
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SPIDER PROJECT
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,AXIS COUNSELLING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,AXIS COUNSELLING
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,EMERGE ADVOCACY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,EMERGE ADVOCACY
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE GROWTH COMPANY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE GROWTH COMPANY
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,MIND IN WEST ESSEX
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,MIND IN WEST ESSEX
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CLINICAL PARTNERS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CLINICAL PARTNERS
Beds,MHS24,Bed days in RP,830,01/03/2026,31/03/2026,ELLERN MEDE
Beds,MHS25,Bed days less leave in RP,830,01/03/2026,31/03/2026,ELLERN MEDE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,COMPASS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,COMPASS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CHUMS CIC
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CHUMS CIC
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,PSYCH-UK LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,PSYCH-UK LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,42ND STREET
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,42ND STREET
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE WHAT CENTRE LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE WHAT CENTRE LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BRADFORD THERAPEUTIC SERVICES
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BRADFORD THERAPEUTIC SERVICES
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,LEICESTER POST SEXUAL ABUSE SERVICE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,LEICESTER POST SEXUAL ABUSE SERVICE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,OFF THE RECORD YOUTH COUNSELLING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,OFF THE RECORD YOUTH COUNSELLING
